HMU_NUM	HMU_TYPE	PNTNUM	DEPTH	VELOCITY	SUBSTRATE
46	MODELLED_UNIT	7	0.22384003	0.63373064	MESOLITHAL
46	MODELLED_UNIT	8	0.19578298	0.80634318	MESOLITHAL
46	MODELLED_UNIT	9	0.16291615	0.81876244	MESOLITHAL
46	MODELLED_UNIT	10	0.26593622	0.82939033	MESOLITHAL
46	MODELLED_UNIT	11	0.2059644	0.85693975	MESOLITHAL
46	MODELLED_UNIT	12	0.18593601	0.86961041	MESOLITHAL
46	MODELLED_UNIT	13	0.33655328	0.84875068	MESOLITHAL
46	MODELLED_UNIT	14	0.32552723	0.97187498	MESOLITHAL
46	MODELLED_UNIT	15	0.34144149	0.97395536	MESOLITHAL
46	MODELLED_UNIT	16	0.43408084	1.0060817	MESOLITHAL
46	MODELLED_UNIT	17	0.36894635	0.95670296	MESOLITHAL
46	MODELLED_UNIT	18	0.36562113	0.90587856	MESOLITHAL
46	MODELLED_UNIT	19	0.37426939	1.0475082	MESOLITHAL
46	MODELLED_UNIT	20	0.40747155	0.96352678	MESOLITHAL
46	MODELLED_UNIT	21	0.42441327	1.0431462	MESOLITHAL
46	MODELLED_UNIT	22	0.43498288	1.0462521	MESOLITHAL
46	MODELLED_UNIT	23	0.36644443	1.0302433	MESOLITHAL
46	MODELLED_UNIT	24	0.36229403	1.0609971	MESOLITHAL
46	MODELLED_UNIT	25	0.41189926	1.100478	MESOLITHAL
46	MODELLED_UNIT	26	0.35749144	1.1182948	MESOLITHAL
46	MODELLED_UNIT	27	0.35809181	1.1311522	MESOLITHAL
46	MODELLED_UNIT	28	0.31830694	1.196012	MESOLITHAL
46	MODELLED_UNIT	29	0.3321524	1.1358458	MESOLITHAL
46	MODELLED_UNIT	30	0.44633081	1.0692676	MESOLITHAL
46	MODELLED_UNIT	31	0.40545061	1.1286948	MESOLITHAL
46	MODELLED_UNIT	32	0.46278838	1.1418994	MESOLITHAL
46	MODELLED_UNIT	33	0.49101647	1.1065937	MESOLITHAL
46	MODELLED_UNIT	34	0.50112129	1.0592433	MESOLITHAL
46	MODELLED_UNIT	35	0.50982189	1.383654	MESOLITHAL
46	MODELLED_UNIT	36	0.4617697	1.3904416	MESOLITHAL
46	MODELLED_UNIT	37	0.49833177	1.3544068	MICROLITHAL
46	MODELLED_UNIT	38	0.51255579	1.4040199	MICROLITHAL
46	MODELLED_UNIT	39	0.53662478	1.2006227	MICROLITHAL
46	MODELLED_UNIT	40	0.59218454	1.6416481	MICROLITHAL
46	MODELLED_UNIT	41	0.5719092	1.4656921	MICROLITHAL
46	MODELLED_UNIT	42	0.45702344	1.307642	MICROLITHAL
46	MODELLED_UNIT	43	0.51430287	1.2194031	MICROLITHAL
46	MODELLED_UNIT	44	0.49126122	1.292045	MICROLITHAL
46	MODELLED_UNIT	45	0.47546797	1.3599132	MICROLITHAL
46	MODELLED_UNIT	46	0.4859921	1.492811	MICROLITHAL
46	MODELLED_UNIT	47	0.6303499	1.3744112	MICROLITHAL
46	MODELLED_UNIT	48	0.62095229	1.297457	MICROLITHAL
46	MODELLED_UNIT	49	0.6412331	1.3999892	MICROLITHAL
46	MODELLED_UNIT	50	0.84661367	1.2863437	MICROLITHAL
47	MODELLED_UNIT	1	0.11940372	0.14081916	MACROLITHAL
47	MODELLED_UNIT	2	0.10541866	0.00234784	MACROLITHAL
47	MODELLED_UNIT	3	0.12647389	0.02001475	MACROLITHAL
47	MODELLED_UNIT	4	0.10833248	0.0142739	MACROLITHAL
47	MODELLED_UNIT	5	0.11923168	0.02035573	MACROLITHAL
47	MODELLED_UNIT	6	0.11276564	0.03265632	MACROLITHAL
47	MODELLED_UNIT	7	0.07291546	0.04240943	MACROLITHAL
47	MODELLED_UNIT	8	0.08497454	0.00608199	MACROLITHAL
47	MODELLED_UNIT	9	0.29909843	0.01179786	MACROLITHAL
47	MODELLED_UNIT	10	0.1743955	0.01214288	MACROLITHAL
47	MODELLED_UNIT	11	0.21975092	0.01417121	MACROLITHAL
47	MODELLED_UNIT	12	0.27507072	0.01465364	MACROLITHAL
47	MODELLED_UNIT	13	0.2859698	0.0176192	MESOLITHAL
47	MODELLED_UNIT	14	0.25752322	0.13724259	MESOLITHAL
47	MODELLED_UNIT	15	0.19449004	0.1323831	MESOLITHAL
47	MODELLED_UNIT	16	0.26316122	0.09267731	MESOLITHAL
47	MODELLED_UNIT	17	0.25736464	0.09612561	MESOLITHAL
47	MODELLED_UNIT	18	0.24349431	0.09744665	MESOLITHAL
47	MODELLED_UNIT	19	0.24042737	0.03789209	MESOLITHAL
47	MODELLED_UNIT	20	0.18332026	0.01528678	MESOLITHAL
47	MODELLED_UNIT	21	0.27546579	0.01101662	MESOLITHAL
47	MODELLED_UNIT	22	0.22125916	0.03687148	MESOLITHAL
47	MODELLED_UNIT	23	0.17623153	0.05902404	MESOLITHAL
47	MODELLED_UNIT	24	0.2101924	0.0001308	MESOLITHAL
47	MODELLED_UNIT	25	0.29858948	0.12151228	MESOLITHAL
47	MODELLED_UNIT	26	0.19025208	0.03722033	MESOLITHAL
47	MODELLED_UNIT	27	0.27329599	0.00377537	MESOLITHAL
47	MODELLED_UNIT	28	0.33501031	0.04799558	MESOLITHAL
47	MODELLED_UNIT	29	0.30084725	0.10373013	MESOLITHAL
47	MODELLED_UNIT	30	0.44579686	0.06792369	MESOLITHAL
47	MODELLED_UNIT	31	0.37931916	0.03644999	MESOLITHAL
47	MODELLED_UNIT	32	0.33763228	0.00493927	MESOLITHAL
47	MODELLED_UNIT	33	0.44280385	0.28307542	MESOLITHAL
47	MODELLED_UNIT	34	0.34843345	0.17499031	MESOLITHAL
47	MODELLED_UNIT	35	0.30254278	0.15043789	MESOLITHAL
47	MODELLED_UNIT	36	0.3613366	0.21686813	MESOLITHAL
47	MODELLED_UNIT	37	0.33315899	0.16565649	MESOLITHAL
47	MODELLED_UNIT	38	0.41214993	0.25780348	MESOLITHAL
47	MODELLED_UNIT	39	0.379012	0.15778661	MESOLITHAL
47	MODELLED_UNIT	40	0.32562153	0.1906307	MICROLITHAL
47	MODELLED_UNIT	41	0.31525903	0.18459379	MICROLITHAL
47	MODELLED_UNIT	42	0.36221066	0.34596154	MICROLITHAL
47	MODELLED_UNIT	43	0.57715675	0.34834146	MICROLITHAL
47	MODELLED_UNIT	44	0.53437396	0.64417048	MICROLITHAL
47	MODELLED_UNIT	45	0.59073855	0.66721268	MICROLITHAL
47	MODELLED_UNIT	46	0.49768309	1.0132027	MICROLITHAL
47	MODELLED_UNIT	47	0.45424097	1	MICROLITHAL
47	MODELLED_UNIT	48	0.58106787	1.2427649	MICROLITHAL
47	MODELLED_UNIT	49	0.55623331	1.2188798	MICROLITHAL
47	MODELLED_UNIT	50	0.61229052	1.2304961	MICROLITHAL
48	MODELLED_UNIT	1	0.10327136	0.005043	MACROLITHAL
48	MODELLED_UNIT	2	0.11222314	0.04281507	MACROLITHAL
48	MODELLED_UNIT	3	0.13490803	0.02201596	MESOLITHAL
48	MODELLED_UNIT	4	0.14310947	0.02863716	MESOLITHAL
48	MODELLED_UNIT	5	0.08705719	0.03303474	MESOLITHAL
48	MODELLED_UNIT	6	0.11788206	0.01629711	MESOLITHAL
48	MODELLED_UNIT	7	0.12838657	0.01254758	MESOLITHAL
48	MODELLED_UNIT	8	0.08352573	0.01258851	MESOLITHAL
48	MODELLED_UNIT	9	0.10813153	0.01348233	MESOLITHAL
48	MODELLED_UNIT	10	0.09545302	0.0688079	MESOLITHAL
48	MODELLED_UNIT	11	0.16941246	0.02117109	MESOLITHAL
48	MODELLED_UNIT	12	0.2995704	0.01541665	MESOLITHAL
48	MODELLED_UNIT	13	0.17575442	0.00592201	MESOLITHAL
48	MODELLED_UNIT	14	0.24356245	0.01502856	MESOLITHAL
48	MODELLED_UNIT	15	0.1574597	0.04478761	MESOLITHAL
48	MODELLED_UNIT	16	0.16529129	0.00357838	MESOLITHAL
48	MODELLED_UNIT	17	0.23622366	0.02143357	MESOLITHAL
48	MODELLED_UNIT	18	0.21506537	0.00496672	MESOLITHAL
48	MODELLED_UNIT	19	0.20583999	0.00583381	MESOLITHAL
48	MODELLED_UNIT	20	0.2339084	0.11990131	MESOLITHAL
48	MODELLED_UNIT	21	0.15179952	0.00517698	MESOLITHAL
48	MODELLED_UNIT	22	0.29784621	0.0168641	MESOLITHAL
48	MODELLED_UNIT	23	0.23310263	0.07303213	MESOLITHAL
48	MODELLED_UNIT	24	0.20710839	0.05749256	MESOLITHAL
48	MODELLED_UNIT	25	0.15073075	0.01145257	MESOLITHAL
48	MODELLED_UNIT	26	0.24618082	0.12174457	MESOLITHAL
48	MODELLED_UNIT	27	0.17994778	0.12918122	MESOLITHAL
48	MODELLED_UNIT	28	0.25194993	0.02353034	MESOLITHAL
48	MODELLED_UNIT	29	0.22489428	0.02377936	MESOLITHAL
48	MODELLED_UNIT	30	0.21166937	0.02076273	MESOLITHAL
48	MODELLED_UNIT	31	0.29442735	0.01546317	MESOLITHAL
48	MODELLED_UNIT	32	0.19617495	0.00489819	MESOLITHAL
48	MODELLED_UNIT	33	0.2399293	0.00715729	MESOLITHAL
48	MODELLED_UNIT	34	0.21555324	0.06552103	MESOLITHAL
48	MODELLED_UNIT	35	0.21732438	0.01211759	MESOLITHAL
48	MODELLED_UNIT	36	0.23236436	0.00413387	MESOLITHAL
48	MODELLED_UNIT	37	0.36173178	0.03084793	MESOLITHAL
48	MODELLED_UNIT	38	0.31517103	0.00381215	MESOLITHAL
48	MODELLED_UNIT	39	0.44410668	0.00984654	MESOLITHAL
48	MODELLED_UNIT	40	0.44795732	0.165182	MICROLITHAL
48	MODELLED_UNIT	41	0.39350042	0.24804999	MICROLITHAL
48	MODELLED_UNIT	42	0.35094887	0.19150258	MICROLITHAL
48	MODELLED_UNIT	43	0.43973866	0.31276769	MICROLITHAL
48	MODELLED_UNIT	44	0.36337639	0.44234575	MICROLITHAL
48	MODELLED_UNIT	45	0.31405985	0.45588094	MICROLITHAL
48	MODELLED_UNIT	46	0.52515374	0.58693236	MICROLITHAL
48	MODELLED_UNIT	47	0.52334035	0.65191856	MICROLITHAL
48	MODELLED_UNIT	48	0.45308631	0.77603209	MICROLITHAL
48	MODELLED_UNIT	49	0.67392752	0.95017559	MICROLITHAL
48	MODELLED_UNIT	50	0.62125648	1	MICROLITHAL
49	MODELLED_UNIT	1	0.16657657	0.27912583	MACROLITHAL
49	MODELLED_UNIT	2	0.27477444	0.3472557	MESOLITHAL
49	MODELLED_UNIT	3	0.24284301	0.46386091	MESOLITHAL
49	MODELLED_UNIT	4	0.44157251	0.74087968	MESOLITHAL
49	MODELLED_UNIT	5	0.44054614	0.7173635	MESOLITHAL
49	MODELLED_UNIT	6	0.39494792	0.79725792	MESOLITHAL
49	MODELLED_UNIT	7	0.48801199	0.84334994	MESOLITHAL
49	MODELLED_UNIT	8	0.48092807	0.81812305	MESOLITHAL
49	MODELLED_UNIT	9	0.47295555	1.0323175	MESOLITHAL
49	MODELLED_UNIT	10	0.45671198	1.0160987	MESOLITHAL
49	MODELLED_UNIT	11	0.48357215	1.0023785	MESOLITHAL
49	MODELLED_UNIT	12	0.48465543	1.043301	MESOLITHAL
49	MODELLED_UNIT	13	0.58715603	1.0112211	MESOLITHAL
49	MODELLED_UNIT	14	0.54805275	1.0392471	MESOLITHAL
49	MODELLED_UNIT	15	0.51194909	0.96003254	MESOLITHAL
49	MODELLED_UNIT	16	0.52158019	0.95546587	MESOLITHAL
49	MODELLED_UNIT	17	0.68608614	0.95189112	MESOLITHAL
49	MODELLED_UNIT	18	0.72383269	1.0406986	MESOLITHAL
49	MODELLED_UNIT	19	0.72710179	1.0453394	MESOLITHAL
49	MODELLED_UNIT	20	0.6958108	0.93757402	MESOLITHAL
49	MODELLED_UNIT	21	0.64501483	0.96899042	MESOLITHAL
49	MODELLED_UNIT	22	0.66396187	1.0229476	MESOLITHAL
49	MODELLED_UNIT	23	0.62437326	0.98410692	MESOLITHAL
49	MODELLED_UNIT	24	0.65956427	1.035774	MESOLITHAL
49	MODELLED_UNIT	25	0.69451339	1.0489664	MESOLITHAL
49	MODELLED_UNIT	26	0.64370715	0.9294382	MESOLITHAL
49	MODELLED_UNIT	27	0.68821692	1.0635723	MESOLITHAL
49	MODELLED_UNIT	28	0.63471201	1.0597868	MESOLITHAL
49	MODELLED_UNIT	29	0.61926149	1.1732226	MESOLITHAL
49	MODELLED_UNIT	30	0.68898474	1.1258553	MESOLITHAL
49	MODELLED_UNIT	31	0.66137845	1.1466482	MESOLITHAL
49	MODELLED_UNIT	32	0.62592037	1.0697082	MESOLITHAL
49	MODELLED_UNIT	33	0.73608841	1.1079426	MESOLITHAL
49	MODELLED_UNIT	34	0.71925709	1.1289687	MESOLITHAL
49	MODELLED_UNIT	35	0.60932549	1.1853292	MESOLITHAL
49	MODELLED_UNIT	36	0.68373944	1.0742862	MESOLITHAL
49	MODELLED_UNIT	37	0.62524176	1.1029788	MESOLITHAL
49	MODELLED_UNIT	38	0.65393271	1.1887052	MESOLITHAL
49	MODELLED_UNIT	39	0.67695766	1.1461184	MESOLITHAL
49	MODELLED_UNIT	40	0.73259987	1.0872174	MESOLITHAL
49	MODELLED_UNIT	41	0.68608756	1.1644247	MESOLITHAL
49	MODELLED_UNIT	42	0.63277436	1.127993	MESOLITHAL
49	MODELLED_UNIT	43	0.78198114	1.2769003	MESOLITHAL
49	MODELLED_UNIT	44	0.78237403	1.2668095	MESOLITHAL
49	MODELLED_UNIT	45	0.83543997	1.2689218	MESOLITHAL
49	MODELLED_UNIT	46	0.77143634	1.2150026	MESOLITHAL
49	MODELLED_UNIT	47	0.79542486	1.2692104	MESOLITHAL
49	MODELLED_UNIT	48	0.7969991	1.3105778	MESOLITHAL
49	MODELLED_UNIT	49	0.76338538	1.200358	MESOLITHAL
49	MODELLED_UNIT	50	0.94608529	1.2453565	MESOLITHAL
50	MODELLED_UNIT	1	0.72286854	0.74369274	MESOLITHAL
50	MODELLED_UNIT	2	0.74444871	0.71767394	MESOLITHAL
50	MODELLED_UNIT	3	0.89136425	0.74749188	MESOLITHAL
50	MODELLED_UNIT	4	0.8960207	0.69955152	MESOLITHAL
50	MODELLED_UNIT	5	0.86422113	0.74183659	MESOLITHAL
50	MODELLED_UNIT	6	0.84629542	0.69013167	MESOLITHAL
50	MODELLED_UNIT	7	0.76567337	0.72713225	MESOLITHAL
50	MODELLED_UNIT	8	0.8204249	0.72240154	MESOLITHAL
50	MODELLED_UNIT	9	0.80191551	0.74506696	MESOLITHAL
50	MODELLED_UNIT	10	0.85273575	0.69225577	MESOLITHAL
50	MODELLED_UNIT	11	0.80719962	0.69820968	MESOLITHAL
50	MODELLED_UNIT	12	0.89827701	0.74948841	MESOLITHAL
50	MODELLED_UNIT	13	0.88702721	0.74372703	MESOLITHAL
50	MODELLED_UNIT	14	0.87102445	0.72356115	MESOLITHAL
50	MODELLED_UNIT	15	0.79206849	0.7351635	MESOLITHAL
50	MODELLED_UNIT	16	0.83017475	0.74427128	MESOLITHAL
50	MODELLED_UNIT	17	0.76057228	0.81298446	MESOLITHAL
50	MODELLED_UNIT	18	0.8356713	0.85954111	MESOLITHAL
50	MODELLED_UNIT	19	0.87634157	0.76945863	MESOLITHAL
50	MODELLED_UNIT	20	0.82899179	0.81417951	MESOLITHAL
50	MODELLED_UNIT	21	0.87051335	0.79029816	MESOLITHAL
50	MODELLED_UNIT	22	0.77400078	0.87376227	MESOLITHAL
50	MODELLED_UNIT	23	0.84847968	0.76382002	MESOLITHAL
50	MODELLED_UNIT	24	0.87369866	0.88224089	MICROLITHAL
50	MODELLED_UNIT	25	1.0086929	0.86865442	MICROLITHAL
50	MODELLED_UNIT	26	0.91387645	0.83142386	MICROLITHAL
50	MODELLED_UNIT	27	0.98857257	0.79328219	MICROLITHAL
50	MODELLED_UNIT	28	0.97176534	0.8914862	MICROLITHAL
50	MODELLED_UNIT	29	0.95345975	0.86096674	MICROLITHAL
50	MODELLED_UNIT	30	0.96233622	0.76272287	MICROLITHAL
50	MODELLED_UNIT	31	1.0283963	0.8530822	MICROLITHAL
50	MODELLED_UNIT	32	0.97604503	0.89638496	MICROLITHAL
50	MODELLED_UNIT	33	0.91855504	0.84975932	MICROLITHAL
50	MODELLED_UNIT	34	1.0010029	0.83954493	MICROLITHAL
50	MODELLED_UNIT	35	0.92146529	0.80011165	MICROLITHAL
50	MODELLED_UNIT	36	0.96503522	0.82150415	MICROLITHAL
50	MODELLED_UNIT	37	1.0373302	0.75585495	MICROLITHAL
50	MODELLED_UNIT	38	0.92356936	0.76317041	MICROLITHAL
50	MODELLED_UNIT	39	0.98208517	0.85643198	MICROLITHAL
50	MODELLED_UNIT	40	0.90672928	0.78849833	MICROLITHAL
50	MODELLED_UNIT	41	1.0431174	0.76136763	MICROLITHAL
50	MODELLED_UNIT	42	0.96123034	0.91220897	MICROLITHAL
50	MODELLED_UNIT	43	0.92291359	0.98379948	MICROLITHAL
50	MODELLED_UNIT	44	0.95849666	0.90275242	MICROLITHAL
50	MODELLED_UNIT	45	0.95843398	0.92011665	MICROLITHAL
50	MODELLED_UNIT	46	0.97327866	0.95366383	MICROLITHAL
50	MODELLED_UNIT	47	1.0002918	0.95849654	MICROLITHAL
50	MODELLED_UNIT	48	1.0734454	0.96373866	MICROLITHAL
50	MODELLED_UNIT	49	1.061507	0.93633271	MICROLITHAL
50	MODELLED_UNIT	50	1.0862394	0.94503352	MICROLITHAL
51	MODELLED_UNIT	1	0.14784413	0.2224653	MACROLITHAL
51	MODELLED_UNIT	2	0.1360781	0.29175222	MACROLITHAL
51	MODELLED_UNIT	3	0.08798879	0.41734848	MESOLITHAL
51	MODELLED_UNIT	4	0.14905803	0.40400524	MESOLITHAL
51	MODELLED_UNIT	5	0.14771584	0.44708385	MESOLITHAL
51	MODELLED_UNIT	6	0.14022819	0.38004806	MESOLITHAL
51	MODELLED_UNIT	7	0.14444138	0.36683142	MESOLITHAL
51	MODELLED_UNIT	8	0.13888592	0.39982512	MESOLITHAL
51	MODELLED_UNIT	9	0.13692313	0.40456345	MESOLITHAL
51	MODELLED_UNIT	10	0.11371416	0.41064875	MESOLITHAL
51	MODELLED_UNIT	11	0.13252214	0.4431735	MESOLITHAL
51	MODELLED_UNIT	12	0.10318057	0.38861231	MESOLITHAL
51	MODELLED_UNIT	13	0.12501246	0.38004676	MESOLITHAL
51	MODELLED_UNIT	14	0.12453521	0.44220994	MESOLITHAL
51	MODELLED_UNIT	15	0.13552656	0.37491019	MESOLITHAL
51	MODELLED_UNIT	16	0.11566265	0.43149224	MESOLITHAL
51	MODELLED_UNIT	17	0.1292571	0.37339089	MESOLITHAL
51	MODELLED_UNIT	18	0.13650797	0.42500394	MESOLITHAL
51	MODELLED_UNIT	19	0.12628045	0.39497937	MESOLITHAL
51	MODELLED_UNIT	20	0.11295796	0.38932469	MESOLITHAL
51	MODELLED_UNIT	21	0.10198712	0.44672811	MESOLITHAL
51	MODELLED_UNIT	22	0.12719542	0.32423694	MESOLITHAL
51	MODELLED_UNIT	23	0.10068017	0.42528157	MESOLITHAL
51	MODELLED_UNIT	24	0.13084685	0.43577372	MICROLITHAL
51	MODELLED_UNIT	25	0.11801709	0.34232592	MICROLITHAL
51	MODELLED_UNIT	26	0.14326208	0.43688907	MICROLITHAL
51	MODELLED_UNIT	27	0.12357539	0.40782081	MICROLITHAL
51	MODELLED_UNIT	28	0.14731636	0.39208013	MICROLITHAL
51	MODELLED_UNIT	29	0.15241473	0.53225681	MICROLITHAL
51	MODELLED_UNIT	30	0.17282818	0.55173388	MICROLITHAL
51	MODELLED_UNIT	31	0.20406707	0.51359584	MICROLITHAL
51	MODELLED_UNIT	32	0.17918085	0.45583586	MICROLITHAL
51	MODELLED_UNIT	33	0.16204942	0.4782594	MICROLITHAL
51	MODELLED_UNIT	34	0.1539028	0.4621253	MICROLITHAL
51	MODELLED_UNIT	35	0.17666104	0.54538909	MICROLITHAL
51	MODELLED_UNIT	36	0.204468	0.45859295	MICROLITHAL
51	MODELLED_UNIT	37	0.16612767	0.4675595	MICROLITHAL
51	MODELLED_UNIT	38	0.17439238	0.47123515	MICROLITHAL
51	MODELLED_UNIT	39	0.17148427	0.56721891	MICROLITHAL
51	MODELLED_UNIT	40	0.20608658	0.45853944	MICROLITHAL
51	MODELLED_UNIT	41	0.19450872	0.48879108	MICROLITHAL
51	MODELLED_UNIT	42	0.20066714	0.51996824	MICROLITHAL
51	MODELLED_UNIT	43	0.1862894	0.66274563	MICROLITHAL
51	MODELLED_UNIT	44	0.22658889	0.69757911	MICROLITHAL
51	MODELLED_UNIT	45	0.20753119	0.67723634	MICROLITHAL
51	MODELLED_UNIT	46	0.22965875	0.61949368	MICROLITHAL
51	MODELLED_UNIT	47	0.18507452	0.62331201	MICROLITHAL
51	MODELLED_UNIT	48	0.18782964	0.82343541	MICROLITHAL
51	MODELLED_UNIT	49	0.19595301	0.80697775	MICROLITHAL
51	MODELLED_UNIT	50	0.17473697	0.88792408	MICROLITHAL
52	MODELLED_UNIT	1	0.10857699	0.14090897	MACROLITHAL
52	MODELLED_UNIT	2	0.2848957	0.09870398	MACROLITHAL
52	MODELLED_UNIT	3	0.25393114	0.11320104	MESOLITHAL
52	MODELLED_UNIT	4	0.20161565	0.21351628	MESOLITHAL
52	MODELLED_UNIT	5	0.19982872	0.19181459	MESOLITHAL
52	MODELLED_UNIT	6	0.27700647	0.24300848	MESOLITHAL
52	MODELLED_UNIT	7	0.22021705	0.2057958	MESOLITHAL
52	MODELLED_UNIT	8	0.23029774	0.26914222	MESOLITHAL
52	MODELLED_UNIT	9	0.22636237	0.26580964	MESOLITHAL
52	MODELLED_UNIT	10	0.21447906	0.21319459	MESOLITHAL
52	MODELLED_UNIT	11	0.36312055	0.23513689	MESOLITHAL
52	MODELLED_UNIT	12	0.36131381	0.18360002	MESOLITHAL
52	MODELLED_UNIT	13	0.37491994	0.2169793	MESOLITHAL
52	MODELLED_UNIT	14	0.32922341	0.29178907	MESOLITHAL
52	MODELLED_UNIT	15	0.40823225	0.18650514	MESOLITHAL
52	MODELLED_UNIT	16	0.32574289	0.20367835	MESOLITHAL
52	MODELLED_UNIT	17	0.44833362	0.27726978	MESOLITHAL
52	MODELLED_UNIT	18	0.41699251	0.23125912	MESOLITHAL
52	MODELLED_UNIT	19	0.43077803	0.22940304	MICROLITHAL
52	MODELLED_UNIT	20	0.43795864	0.19272658	MICROLITHAL
52	MODELLED_UNIT	21	0.43068686	0.24461032	MICROLITHAL
52	MODELLED_UNIT	22	0.41952537	0.17492742	MICROLITHAL
52	MODELLED_UNIT	23	0.3692549	0.18243447	MICROLITHAL
52	MODELLED_UNIT	24	0.34433011	0.20950488	MICROLITHAL
52	MODELLED_UNIT	25	0.38942871	0.25016489	MICROLITHAL
52	MODELLED_UNIT	26	0.43680218	0.24791525	MICROLITHAL
52	MODELLED_UNIT	27	0.3043217	0.25434934	MICROLITHAL
52	MODELLED_UNIT	28	0.38102101	0.31293457	MICROLITHAL
52	MODELLED_UNIT	29	0.58307292	0.34996686	MICROLITHAL
52	MODELLED_UNIT	30	0.46538534	0.31597092	MICROLITHAL
52	MODELLED_UNIT	31	0.46613996	0.30711066	MICROLITHAL
52	MODELLED_UNIT	32	0.5804954	0.37880884	MICROLITHAL
52	MODELLED_UNIT	33	0.53553226	0.3528892	MICROLITHAL
52	MODELLED_UNIT	34	0.51616619	0.42640539	MICROLITHAL
52	MODELLED_UNIT	35	0.45584187	0.3831207	MICROLITHAL
52	MODELLED_UNIT	36	0.50940451	0.33807695	MICROLITHAL
52	MODELLED_UNIT	37	0.53925006	0.36511474	MICROLITHAL
52	MODELLED_UNIT	38	0.57807786	0.33929489	MICROLITHAL
52	MODELLED_UNIT	39	0.5050553	0.39488418	MICROLITHAL
52	MODELLED_UNIT	40	0.48591723	0.37575579	MICROLITHAL
52	MODELLED_UNIT	41	0.48402509	0.30507719	MICROLITHAL
52	MODELLED_UNIT	42	0.59691353	0.38982943	MICROLITHAL
52	MODELLED_UNIT	43	0.63051168	0.45533675	MICROLITHAL
52	MODELLED_UNIT	44	0.72999357	0.49711177	MICROLITHAL
52	MODELLED_UNIT	45	0.66671947	0.50924249	MICROLITHAL
52	MODELLED_UNIT	46	0.72691608	0.45470529	MICROLITHAL
52	MODELLED_UNIT	47	0.61453813	0.49625632	MICROLITHAL
52	MODELLED_UNIT	48	0.73011627	0.46183965	MICROLITHAL
52	MODELLED_UNIT	49	0.65402289	0.5028064	MICROLITHAL
52	MODELLED_UNIT	50	0.63588945	0.4562743	MICROLITHAL
53	MODELLED_UNIT	1	0.08565759	0.09740389	MESOLITHAL
53	MODELLED_UNIT	2	0.09108232	0.10423422	MESOLITHAL
53	MODELLED_UNIT	3	0.08081395	0.18670104	MESOLITHAL
53	MODELLED_UNIT	4	0.11949523	0.21835062	MESOLITHAL
53	MODELLED_UNIT	5	0.10456478	0.20702315	MESOLITHAL
53	MODELLED_UNIT	6	0.0953415	0.22995961	MESOLITHAL
53	MODELLED_UNIT	7	0.07477131	0.26503564	MESOLITHAL
53	MODELLED_UNIT	8	0.1178706	0.28769891	MESOLITHAL
53	MODELLED_UNIT	9	0.13849162	0.23327367	MESOLITHAL
53	MODELLED_UNIT	10	0.12274512	0.1678105	MESOLITHAL
53	MODELLED_UNIT	11	0.11856985	0.20393793	MESOLITHAL
53	MODELLED_UNIT	12	0.14101652	0.26238606	MESOLITHAL
53	MODELLED_UNIT	13	0.13485649	0.32126321	MESOLITHAL
53	MODELLED_UNIT	14	0.14983708	0.32853937	MICROLITHAL
53	MODELLED_UNIT	15	0.1082	0.3655191	MICROLITHAL
53	MODELLED_UNIT	16	0.27940781	0.40411009	MICROLITHAL
53	MODELLED_UNIT	17	0.21917899	0.42834343	MICROLITHAL
53	MODELLED_UNIT	18	0.18404277	0.33314383	MICROLITHAL
53	MODELLED_UNIT	19	0.1738273	0.44633482	MICROLITHAL
53	MODELLED_UNIT	20	0.17794224	0.38228158	MICROLITHAL
53	MODELLED_UNIT	21	0.17235107	0.41652689	MICROLITHAL
53	MODELLED_UNIT	22	0.18255434	0.34891805	MICROLITHAL
53	MODELLED_UNIT	23	0.28483042	0.35347275	MICROLITHAL
53	MODELLED_UNIT	24	0.17667321	0.36987822	MICROLITHAL
53	MODELLED_UNIT	25	0.27001578	0.36770841	MICROLITHAL
53	MODELLED_UNIT	26	0.20187323	0.40018358	MICROLITHAL
53	MODELLED_UNIT	27	0.23404396	0.41129369	MICROLITHAL
53	MODELLED_UNIT	28	0.18992323	0.40018747	MICROLITHAL
53	MODELLED_UNIT	29	0.24202731	0.40122268	MICROLITHAL
53	MODELLED_UNIT	30	0.16254935	0.32292692	MICROLITHAL
53	MODELLED_UNIT	31	0.26198952	0.42848891	MICROLITHAL
53	MODELLED_UNIT	32	0.19244428	0.40043163	MICROLITHAL
53	MODELLED_UNIT	33	0.24423673	0.34112146	MICROLITHAL
53	MODELLED_UNIT	34	0.19652482	0.51782521	MICROLITHAL
53	MODELLED_UNIT	35	0.22370959	0.46423131	MICROLITHAL
53	MODELLED_UNIT	36	0.17650706	0.45885354	MICROLITHAL
53	MODELLED_UNIT	37	0.21037693	0.52224566	MICROLITHAL
53	MODELLED_UNIT	38	0.28685287	0.51576581	MICROLITHAL
53	MODELLED_UNIT	39	0.31403764	0.52614911	MICROLITHAL
53	MODELLED_UNIT	40	0.33988862	0.5456987	MICROLITHAL
53	MODELLED_UNIT	41	0.32508899	0.48528971	MICROLITHAL
53	MODELLED_UNIT	42	0.328872	0.4824041	MICROLITHAL
53	MODELLED_UNIT	43	0.31897678	0.45538672	MICROLITHAL
53	MODELLED_UNIT	44	0.3862094	0.53673606	MICROLITHAL
