HMU_NUM	HMU_TYPE	PNTNUM	DEPTH	VELOCITY	SUBSTRATE
14	MODELLED_UNITS	36	0.44980613	0.34140726	MICROLITHAL
14	MODELLED_UNITS	37	0.32956625	0.38576389	MICROLITHAL
14	MODELLED_UNITS	38	0.31193242	0.35616955	MICROLITHAL
14	MODELLED_UNITS	39	0.39647141	0.34940661	MICROLITHAL
14	MODELLED_UNITS	40	0.3421996	0.34304835	MICROLITHAL
14	MODELLED_UNITS	41	0.3842319	0.38232839	MICROLITHAL
14	MODELLED_UNITS	42	0.38797067	0.31207257	MICROLITHAL
14	MODELLED_UNITS	43	0.42822731	0.34976208	MICROLITHAL
14	MODELLED_UNITS	44	0.47216244	0.36123308	MICROLITHAL
14	MODELLED_UNITS	45	0.50696786	0.31304876	MICROLITHAL
14	MODELLED_UNITS	46	0.47122809	0.30599237	MICROLITHAL
14	MODELLED_UNITS	47	0.47621446	0.33013952	MICROLITHAL
14	MODELLED_UNITS	48	0.59317399	0.32813285	MICROLITHAL
14	MODELLED_UNITS	49	0.45850357	0.4583186	MICROLITHAL
14	MODELLED_UNITS	50	0.62073178	0.50122026	MICROLITHAL
15	MODELLED_UNITS	1	0.29774509	0.43971114	MESOLITHAL
15	MODELLED_UNITS	2	0.16424048	0.52439587	MESOLITHAL
15	MODELLED_UNITS	3	0.2669268	0.54423458	MESOLITHAL
15	MODELLED_UNITS	4	0.42149922	0.48428311	MESOLITHAL
15	MODELLED_UNITS	5	0.43195498	0.47886201	MESOLITHAL
15	MODELLED_UNITS	6	0.39160008	0.55276898	MESOLITHAL
15	MODELLED_UNITS	7	0.34243324	0.5400812	MESOLITHAL
15	MODELLED_UNITS	8	0.42554832	0.54171491	MESOLITHAL
15	MODELLED_UNITS	9	0.35454751	0.5502565	MESOLITHAL
15	MODELLED_UNITS	10	0.43346416	0.45844643	MESOLITHAL
15	MODELLED_UNITS	11	0.41281982	0.55161389	MESOLITHAL
15	MODELLED_UNITS	12	0.41147776	0.47347193	MESOLITHAL
15	MODELLED_UNITS	13	0.32047989	0.56522534	MICROLITHAL
15	MODELLED_UNITS	14	0.37163449	0.55370878	MICROLITHAL
15	MODELLED_UNITS	15	0.44788735	0.59477139	MICROLITHAL
15	MODELLED_UNITS	16	0.4360416	0.56931415	MICROLITHAL
15	MODELLED_UNITS	17	0.42111786	0.4953502	MICROLITHAL
15	MODELLED_UNITS	18	0.43289088	0.47024929	MICROLITHAL
15	MODELLED_UNITS	19	0.44818903	0.45644293	MICROLITHAL
15	MODELLED_UNITS	20	0.37788931	0.53191256	MICROLITHAL
15	MODELLED_UNITS	21	0.3777922	0.52577323	MICROLITHAL
15	MODELLED_UNITS	22	0.43576754	0.54053591	MICROLITHAL
15	MODELLED_UNITS	23	0.40011889	0.56898516	MICROLITHAL
15	MODELLED_UNITS	24	0.44137505	0.48987707	MICROLITHAL
15	MODELLED_UNITS	25	0.52177639	0.55435502	MICROLITHAL
15	MODELLED_UNITS	26	0.55066771	0.5248265	MICROLITHAL
15	MODELLED_UNITS	27	0.4613049	0.49445334	MICROLITHAL
15	MODELLED_UNITS	28	0.54359297	0.55804619	MICROLITHAL
15	MODELLED_UNITS	29	0.4822519	0.50110654	MICROLITHAL
15	MODELLED_UNITS	30	0.45556907	0.58417485	MICROLITHAL
15	MODELLED_UNITS	31	0.45320757	0.57309832	MICROLITHAL
15	MODELLED_UNITS	32	0.48359703	0.59611871	MICROLITHAL
15	MODELLED_UNITS	33	0.45756971	0.57768001	MICROLITHAL
15	MODELLED_UNITS	34	0.51554103	0.53285384	MICROLITHAL
15	MODELLED_UNITS	35	0.47438615	0.58696467	MICROLITHAL
15	MODELLED_UNITS	36	0.51068212	0.57689134	MICROLITHAL
15	MODELLED_UNITS	37	0.49210323	0.50030686	MICROLITHAL
15	MODELLED_UNITS	38	0.57162053	0.47520852	MICROLITHAL
15	MODELLED_UNITS	39	0.50619934	0.57937025	MICROLITHAL
15	MODELLED_UNITS	40	0.58351165	0.57886125	MICROLITHAL
15	MODELLED_UNITS	41	0.48090288	0.58864816	MICROLITHAL
15	MODELLED_UNITS	42	0.45913976	0.5207689	MICROLITHAL
15	MODELLED_UNITS	43	0.55602598	0.48011904	MICROLITHAL
15	MODELLED_UNITS	44	0.46848357	0.59883947	MICROLITHAL
15	MODELLED_UNITS	45	0.47832455	0.6392902	MICROLITHAL
15	MODELLED_UNITS	46	0.52224904	0.60374027	MICROLITHAL
15	MODELLED_UNITS	47	0.56775788	0.64190691	MICROLITHAL
15	MODELLED_UNITS	48	0.60354681	0.65558015	MICROLITHAL
15	MODELLED_UNITS	49	0.61656607	0.62587169	MICROLITHAL
15	MODELLED_UNITS	50	0.61529249	0.64970272	MICROLITHAL
16	MODELLED_UNITS	1	0.2815362	0.25743863	MESOLITHAL
16	MODELLED_UNITS	2	0.36476986	0.21004939	MESOLITHAL
16	MODELLED_UNITS	3	0.41776982	0.18117592	MESOLITHAL
16	MODELLED_UNITS	4	0.43032375	0.37706192	MESOLITHAL
16	MODELLED_UNITS	5	0.32918967	0.33873691	MESOLITHAL
16	MODELLED_UNITS	6	0.32462161	0.39939076	MESOLITHAL
16	MODELLED_UNITS	7	0.30672088	0.37782056	MESOLITHAL
16	MODELLED_UNITS	8	0.34393814	0.35887492	MESOLITHAL
16	MODELLED_UNITS	9	0.36208263	0.39809674	MESOLITHAL
16	MODELLED_UNITS	10	0.45329836	0.40319034	MESOLITHAL
16	MODELLED_UNITS	11	0.46472338	0.41920624	MESOLITHAL
16	MODELLED_UNITS	12	0.53547236	0.42243676	MESOLITHAL
16	MODELLED_UNITS	13	0.46745659	0.36403858	MESOLITHAL
16	MODELLED_UNITS	14	0.56714886	0.41138204	MESOLITHAL
16	MODELLED_UNITS	15	0.4761989	0.36644873	MESOLITHAL
16	MODELLED_UNITS	16	0.59264594	0.34534053	MESOLITHAL
16	MODELLED_UNITS	17	0.59611247	0.41608759	MESOLITHAL
16	MODELLED_UNITS	18	0.51562689	0.44870596	MESOLITHAL
16	MODELLED_UNITS	19	0.46647791	0.42401598	MESOLITHAL
16	MODELLED_UNITS	20	0.53723488	0.37557844	MESOLITHAL
16	MODELLED_UNITS	21	0.57639766	0.34932063	MESOLITHAL
16	MODELLED_UNITS	22	0.46375553	0.34416467	MESOLITHAL
16	MODELLED_UNITS	23	0.57095668	0.34432439	MESOLITHAL
16	MODELLED_UNITS	24	0.45528635	0.49986348	MESOLITHAL
16	MODELLED_UNITS	25	0.52165594	0.51776222	MESOLITHAL
16	MODELLED_UNITS	26	0.45335697	0.48552794	MESOLITHAL
16	MODELLED_UNITS	27	0.59249828	0.54915007	MESOLITHAL
16	MODELLED_UNITS	28	0.63136857	0.45093455	MESOLITHAL
16	MODELLED_UNITS	29	0.70233682	0.46735796	MESOLITHAL
16	MODELLED_UNITS	30	0.66011147	0.52807304	MESOLITHAL
16	MODELLED_UNITS	31	0.62591872	0.47810894	MESOLITHAL
16	MODELLED_UNITS	32	0.68598904	0.46779528	MESOLITHAL
16	MODELLED_UNITS	33	0.72940281	0.46799703	MESOLITHAL
16	MODELLED_UNITS	34	0.73239579	0.5266148	MESOLITHAL
16	MODELLED_UNITS	35	0.68632726	0.54037739	MESOLITHAL
16	MODELLED_UNITS	36	0.74133271	0.46113704	MESOLITHAL
16	MODELLED_UNITS	37	0.63010446	0.5317118	MESOLITHAL
16	MODELLED_UNITS	38	0.67440445	0.53369367	MESOLITHAL
16	MODELLED_UNITS	39	0.65355411	0.4767974	MESOLITHAL
16	MODELLED_UNITS	40	0.62176641	0.49145058	MESOLITHAL
16	MODELLED_UNITS	41	0.63033181	0.5678493	MESOLITHAL
16	MODELLED_UNITS	42	0.63381987	0.52422911	MESOLITHAL
16	MODELLED_UNITS	43	0.68966819	0.46238201	MESOLITHAL
16	MODELLED_UNITS	44	0.66007348	0.46955839	MESOLITHAL
16	MODELLED_UNITS	45	0.67057578	0.48280218	MICROLITHAL
16	MODELLED_UNITS	46	0.62268186	0.57160804	MICROLITHAL
16	MODELLED_UNITS	47	0.74597903	0.56703966	MICROLITHAL
16	MODELLED_UNITS	48	0.8202961	0.57419037	MICROLITHAL
16	MODELLED_UNITS	49	0.82311324	0.49230774	MICROLITHAL
16	MODELLED_UNITS	50	0.76679155	0.46534929	MICROLITHAL
17	MODELLED_UNITS	1	0.25752468	0.27819763	MACROLITHAL
17	MODELLED_UNITS	2	0.24406703	0.23685615	MESOLITHAL
17	MODELLED_UNITS	3	0.3861118	0.2480443	MESOLITHAL
17	MODELLED_UNITS	4	0.38562084	0.39876615	MESOLITHAL
17	MODELLED_UNITS	5	0.41112801	0.31684176	MESOLITHAL
17	MODELLED_UNITS	6	0.32847802	0.44953195	MESOLITHAL
17	MODELLED_UNITS	7	0.57450301	0.37551235	MESOLITHAL
17	MODELLED_UNITS	8	0.50636232	0.38962738	MESOLITHAL
17	MODELLED_UNITS	9	0.47906953	0.4480469	MESOLITHAL
17	MODELLED_UNITS	10	0.4805992	0.40625839	MESOLITHAL
17	MODELLED_UNITS	11	0.54258724	0.50265626	MESOLITHAL
17	MODELLED_UNITS	12	0.46104574	0.50118846	MESOLITHAL
17	MODELLED_UNITS	13	0.59389943	0.46963891	MESOLITHAL
17	MODELLED_UNITS	14	0.72351762	0.59814281	MESOLITHAL
17	MODELLED_UNITS	15	0.70084542	0.55359656	MESOLITHAL
17	MODELLED_UNITS	16	0.61748608	0.58136962	MESOLITHAL
17	MODELLED_UNITS	17	0.6796724	0.59219193	MESOLITHAL
17	MODELLED_UNITS	18	0.61590737	0.45975648	MESOLITHAL
17	MODELLED_UNITS	19	0.63911316	0.56911125	MESOLITHAL
17	MODELLED_UNITS	20	0.67679729	0.48526764	MESOLITHAL
17	MODELLED_UNITS	21	0.62743144	0.6467834	MESOLITHAL
17	MODELLED_UNITS	22	0.63555722	0.68224987	MESOLITHAL
17	MODELLED_UNITS	23	0.71567635	0.61028357	MESOLITHAL
17	MODELLED_UNITS	24	0.62166869	0.67663154	MESOLITHAL
17	MODELLED_UNITS	25	0.69882053	0.71487542	MESOLITHAL
17	MODELLED_UNITS	26	0.77484274	0.74192892	MESOLITHAL
17	MODELLED_UNITS	27	0.84908135	0.7013249	MESOLITHAL
17	MODELLED_UNITS	28	0.8973989	0.64865451	MESOLITHAL
17	MODELLED_UNITS	29	0.81177555	0.69547797	MESOLITHAL
17	MODELLED_UNITS	30	0.78754889	0.74651641	MESOLITHAL
17	MODELLED_UNITS	31	0.75751641	0.7001126	MESOLITHAL
17	MODELLED_UNITS	32	0.85081792	0.66178716	MESOLITHAL
17	MODELLED_UNITS	33	0.79395363	0.68747997	MESOLITHAL
17	MODELLED_UNITS	34	0.77185133	0.72045734	MESOLITHAL
17	MODELLED_UNITS	35	0.77667713	0.70325453	MESOLITHAL
17	MODELLED_UNITS	36	0.85680052	0.82004619	MESOLITHAL
17	MODELLED_UNITS	37	0.82294168	0.82553802	MESOLITHAL
17	MODELLED_UNITS	38	0.7532684	0.8701454	MESOLITHAL
17	MODELLED_UNITS	39	0.87384777	0.78881093	MESOLITHAL
17	MODELLED_UNITS	40	0.88328161	0.77360247	MESOLITHAL
17	MODELLED_UNITS	41	0.89005657	0.75145507	MESOLITHAL
17	MODELLED_UNITS	42	0.95153142	0.81843917	MESOLITHAL
17	MODELLED_UNITS	43	0.95028126	0.80287363	MESOLITHAL
17	MODELLED_UNITS	44	0.90559396	0.82013991	MESOLITHAL
17	MODELLED_UNITS	45	1.0357617	0.82469503	MESOLITHAL
17	MODELLED_UNITS	46	0.93456774	0.76373073	MESOLITHAL
17	MODELLED_UNITS	47	1.0208421	0.75647198	MESOLITHAL
17	MODELLED_UNITS	48	0.96994762	0.86671563	MESOLITHAL
17	MODELLED_UNITS	49	0.92032168	0.77007359	MESOLITHAL
17	MODELLED_UNITS	50	1.0524912	0.91024643	MICROLITHAL
18	MODELLED_UNITS	1	0.08402645	0.29825295	MESOLITHAL
18	MODELLED_UNITS	2	0.08594422	0.40821935	MESOLITHAL
18	MODELLED_UNITS	3	0.14217004	0.38198477	MESOLITHAL
18	MODELLED_UNITS	4	0.06683772	0.38728997	MESOLITHAL
18	MODELLED_UNITS	5	0.14662789	0.3932956	MESOLITHAL
18	MODELLED_UNITS	6	0.27179416	0.52999079	MESOLITHAL
18	MODELLED_UNITS	7	0.22930383	0.47214598	MESOLITHAL
18	MODELLED_UNITS	8	0.21034471	0.59609609	MESOLITHAL
18	MODELLED_UNITS	9	0.29686846	0.47202838	MESOLITHAL
18	MODELLED_UNITS	10	0.26220493	0.48307805	MESOLITHAL
18	MODELLED_UNITS	11	0.24243577	0.4971611	MESOLITHAL
18	MODELLED_UNITS	12	0.23386474	0.69227642	MESOLITHAL
18	MODELLED_UNITS	13	0.15512293	0.65360299	MESOLITHAL
18	MODELLED_UNITS	14	0.23451997	0.63049385	MESOLITHAL
18	MODELLED_UNITS	15	0.16245319	0.74924099	MESOLITHAL
18	MODELLED_UNITS	16	0.18709963	0.67962964	MESOLITHAL
18	MODELLED_UNITS	17	0.27485113	0.73421778	MESOLITHAL
18	MODELLED_UNITS	18	0.23522175	0.69410605	MESOLITHAL
18	MODELLED_UNITS	19	0.26720563	0.7108539	MESOLITHAL
18	MODELLED_UNITS	20	0.23986446	0.70980992	MESOLITHAL
18	MODELLED_UNITS	21	0.2474794	0.88105224	MESOLITHAL
18	MODELLED_UNITS	22	0.299845	0.85323114	MESOLITHAL
18	MODELLED_UNITS	23	0.28746139	0.81719263	MESOLITHAL
18	MODELLED_UNITS	24	0.32936322	0.85621174	MESOLITHAL
18	MODELLED_UNITS	25	0.4471854	0.81387655	MESOLITHAL
18	MODELLED_UNITS	26	0.42340661	0.80942895	MESOLITHAL
18	MODELLED_UNITS	27	0.31764058	0.84378657	MESOLITHAL
18	MODELLED_UNITS	28	0.33892461	0.85719688	MESOLITHAL
18	MODELLED_UNITS	29	0.31225606	0.77909852	MESOLITHAL
18	MODELLED_UNITS	30	0.35920572	0.78268327	MESOLITHAL
18	MODELLED_UNITS	31	0.44067798	0.75235256	MESOLITHAL
18	MODELLED_UNITS	32	0.30476707	0.8003978	MESOLITHAL
18	MODELLED_UNITS	33	0.38186457	0.86622021	MESOLITHAL
18	MODELLED_UNITS	34	0.4175075	0.98346284	MESOLITHAL
18	MODELLED_UNITS	35	0.43702683	0.93752542	MESOLITHAL
18	MODELLED_UNITS	36	0.35284702	0.99671628	MESOLITHAL
18	MODELLED_UNITS	37	0.3049495	1.0481564	MESOLITHAL
18	MODELLED_UNITS	38	0.35405479	0.93183111	MESOLITHAL
18	MODELLED_UNITS	39	0.3150553	0.99995944	MESOLITHAL
18	MODELLED_UNITS	40	0.42702206	0.95266194	MESOLITHAL
18	MODELLED_UNITS	41	0.35844981	0.90227086	MESOLITHAL
18	MODELLED_UNITS	42	0.31542167	0.90827316	MESOLITHAL
18	MODELLED_UNITS	43	0.40648864	1.1453289	MESOLITHAL
18	MODELLED_UNITS	44	0.4265354	1.1132027	MESOLITHAL
18	MODELLED_UNITS	45	0.30957394	1.0838624	MESOLITHAL
18	MODELLED_UNITS	46	0.44909519	1.1854966	MESOLITHAL
18	MODELLED_UNITS	47	0.50501534	1.0717001	MESOLITHAL
18	MODELLED_UNITS	48	0.57276618	1.4697483	MESOLITHAL
18	MODELLED_UNITS	49	0.54991337	1.4502453	MESOLITHAL
18	MODELLED_UNITS	50	0.52881323	1.379416	MICROLITHAL
19	MODELLED_UNITS	1	0.25195679	0.00265679	MACROLITHAL
19	MODELLED_UNITS	2	0.25501959	0.00210799	MACROLITHAL
19	MODELLED_UNITS	3	0.23596195	0.00828328	MACROLITHAL
19	MODELLED_UNITS	4	0.39847118	0.0077607	MACROLITHAL
19	MODELLED_UNITS	5	0.30467896	0.00385971	MACROLITHAL
19	MODELLED_UNITS	6	0.43225794	0.00159264	MACROLITHAL
19	MODELLED_UNITS	7	0.30269173	0.0034958	MACROLITHAL
19	MODELLED_UNITS	8	0.40971303	0.00078267	MACROLITHAL
19	MODELLED_UNITS	9	0.38552074	0.00142184	MACROLITHAL
19	MODELLED_UNITS	10	0.3090665	0.01193144	MACROLITHAL
19	MODELLED_UNITS	11	0.48972133	0.00270934	MACROLITHAL
19	MODELLED_UNITS	12	0.53941408	0.00189879	MESOLITHAL
19	MODELLED_UNITS	13	0.46622234	0.00136513	MESOLITHAL
19	MODELLED_UNITS	14	0.526808	0.00369629	MESOLITHAL
19	MODELLED_UNITS	15	0.56561682	0.00272797	MESOLITHAL
19	MODELLED_UNITS	16	0.57782424	0.00363992	MESOLITHAL
19	MODELLED_UNITS	17	0.5545532	0.00692404	MESOLITHAL
19	MODELLED_UNITS	18	0.56228633	0.00073574	MESOLITHAL
19	MODELLED_UNITS	19	0.53687368	0.0004245	MESOLITHAL
19	MODELLED_UNITS	20	0.7458711	0.00776886	MESOLITHAL
19	MODELLED_UNITS	21	0.74369797	0.03698767	MESOLITHAL
19	MODELLED_UNITS	22	0.72235022	0.0026758	MESOLITHAL
19	MODELLED_UNITS	23	0.69133877	0.00095952	MESOLITHAL
19	MODELLED_UNITS	24	0.66307732	0.00901766	MESOLITHAL
19	MODELLED_UNITS	25	0.63000733	0.00260867	MESOLITHAL
19	MODELLED_UNITS	26	0.70124709	0.01005483	MESOLITHAL
19	MODELLED_UNITS	27	0.68093926	0.00038653	MESOLITHAL
19	MODELLED_UNITS	28	0.65561252	0.0013837	MESOLITHAL
19	MODELLED_UNITS	29	0.66876893	0.0028684	MESOLITHAL
19	MODELLED_UNITS	30	0.66077648	0.01069391	MESOLITHAL
19	MODELLED_UNITS	31	0.60435443	0.00264051	MESOLITHAL
19	MODELLED_UNITS	32	0.88253903	0.00129098	MESOLITHAL
19	MODELLED_UNITS	33	0.7697586	0.00500782	MESOLITHAL
19	MODELLED_UNITS	34	0.87391944	0.00297914	MESOLITHAL
19	MODELLED_UNITS	35	0.81788954	0.00300256	MESOLITHAL
19	MODELLED_UNITS	36	0.89163059	0.00194778	MESOLITHAL
19	MODELLED_UNITS	37	0.86277913	0.05328155	MESOLITHAL
19	MODELLED_UNITS	38	0.80276705	0.00030565	MESOLITHAL
19	MODELLED_UNITS	39	0.82536493	0.00285261	MESOLITHAL
19	MODELLED_UNITS	40	0.85510554	0.02232781	MESOLITHAL
19	MODELLED_UNITS	41	0.76067729	0.00288667	MESOLITHAL
19	MODELLED_UNITS	42	0.87641633	0.02847764	MESOLITHAL
19	MODELLED_UNITS	43	0.83476334	0.00091133	MESOLITHAL
19	MODELLED_UNITS	44	0.83981319	0.00142358	MESOLITHAL
19	MODELLED_UNITS	45	0.75910719	0.00495094	MESOLITHAL
19	MODELLED_UNITS	46	0.91800331	0.00310582	MICROLITHAL
19	MODELLED_UNITS	47	0.90758222	0.00403061	MICROLITHAL
19	MODELLED_UNITS	48	0.91140236	0.00183093	MICROLITHAL
19	MODELLED_UNITS	49	0.91952572	0.00318902	MICROLITHAL
19	MODELLED_UNITS	50	0.97102279	0.34907227	MICROLITHAL
20	MODELLED_UNITS	1	0.07529667	0.0784963	MACROLITHAL
20	MODELLED_UNITS	2	0.10697202	0.14087716	MESOLITHAL
20	MODELLED_UNITS	3	0.13008299	0.20641077	MESOLITHAL
20	MODELLED_UNITS	4	0.06150692	0.23874595	MESOLITHAL
20	MODELLED_UNITS	5	0.06609113	0.23675252	MESOLITHAL
20	MODELLED_UNITS	6	0.10247703	0.18463316	MESOLITHAL
20	MODELLED_UNITS	7	0.12935651	0.23662579	MESOLITHAL
20	MODELLED_UNITS	8	0.1165815	0.16519829	MESOLITHAL
20	MODELLED_UNITS	9	0.10276592	0.19140413	MESOLITHAL
20	MODELLED_UNITS	10	0.14772475	0.25190043	MESOLITHAL
20	MODELLED_UNITS	11	0.09963239	0.2627295	MESOLITHAL
20	MODELLED_UNITS	12	0.10732438	0.42326324	MESOLITHAL
20	MODELLED_UNITS	13	0.16736007	0.3855208	MESOLITHAL
20	MODELLED_UNITS	14	0.26378141	0.41934978	MESOLITHAL
20	MODELLED_UNITS	15	0.24921356	0.32358185	MESOLITHAL
20	MODELLED_UNITS	16	0.22834874	0.35992016	MESOLITHAL
20	MODELLED_UNITS	17	0.16161613	0.44418002	MESOLITHAL
20	MODELLED_UNITS	18	0.18153191	0.44834935	MESOLITHAL
20	MODELLED_UNITS	19	0.17161684	0.34199339	MESOLITHAL
20	MODELLED_UNITS	20	0.17212151	0.40836554	MESOLITHAL
20	MODELLED_UNITS	21	0.26284151	0.32990213	MESOLITHAL
20	MODELLED_UNITS	22	0.17008785	0.34350217	MESOLITHAL
20	MODELLED_UNITS	23	0.15749418	0.3522719	MESOLITHAL
20	MODELLED_UNITS	24	0.21438118	0.38819294	MESOLITHAL
20	MODELLED_UNITS	25	0.29469362	0.41625796	MICROLITHAL
20	MODELLED_UNITS	26	0.21529554	0.36149847	MICROLITHAL
20	MODELLED_UNITS	27	0.25572931	0.54775937	MICROLITHAL
20	MODELLED_UNITS	28	0.18913029	0.47541945	MICROLITHAL
20	MODELLED_UNITS	29	0.16672353	0.58149812	MICROLITHAL
20	MODELLED_UNITS	30	0.22313143	0.50042042	MICROLITHAL
20	MODELLED_UNITS	31	0.24966241	0.50910796	MICROLITHAL
20	MODELLED_UNITS	32	0.38124638	0.50186226	MICROLITHAL
20	MODELLED_UNITS	33	0.35385467	0.47268074	MICROLITHAL
20	MODELLED_UNITS	34	0.38857935	0.53685891	MICROLITHAL
20	MODELLED_UNITS	35	0.33247986	0.56505866	MICROLITHAL
20	MODELLED_UNITS	36	0.31527491	0.54127565	MICROLITHAL
20	MODELLED_UNITS	37	0.35080413	0.58868523	MICROLITHAL
20	MODELLED_UNITS	38	0.4041662	0.54147922	MICROLITHAL
20	MODELLED_UNITS	39	0.38355737	0.70847602	MICROLITHAL
20	MODELLED_UNITS	40	0.37816994	0.70664744	MICROLITHAL
20	MODELLED_UNITS	41	0.38013777	0.6498296	MICROLITHAL
20	MODELLED_UNITS	42	0.4173274	0.67861899	MICROLITHAL
20	MODELLED_UNITS	43	0.40439836	0.69927955	MICROLITHAL
20	MODELLED_UNITS	44	0.42045672	0.67622547	MICROLITHAL
20	MODELLED_UNITS	45	0.39044513	0.83538604	MICROLITHAL
20	MODELLED_UNITS	46	0.4889348	0.7743565	MICROLITHAL
20	MODELLED_UNITS	47	0.5989725	0.85483292	MICROLITHAL
20	MODELLED_UNITS	48	0.5633411	0.88581801	MICROLITHAL
20	MODELLED_UNITS	49	0.5404246	0.9519458	MICROLITHAL
20	MODELLED_UNITS	50	0.68435676	1.0139971	MICROLITHAL
21	MODELLED_UNITS	1	0.11275069	0.27133931	MACROLITHAL
21	MODELLED_UNITS	2	0.12919311	0.44673029	MACROLITHAL
21	MODELLED_UNITS	3	0.18799083	0.34918002	MESOLITHAL
21	MODELLED_UNITS	4	0.15735294	0.46455876	MESOLITHAL
21	MODELLED_UNITS	5	0.29726788	0.56722321	MESOLITHAL
21	MODELLED_UNITS	6	0.25312468	0.48360327	MESOLITHAL
21	MODELLED_UNITS	7	0.2426824	0.73392016	MESOLITHAL
21	MODELLED_UNITS	8	0.15803118	0.65524733	MESOLITHAL
21	MODELLED_UNITS	9	0.23417542	0.64744704	MESOLITHAL
21	MODELLED_UNITS	10	0.25845324	0.71247406	MESOLITHAL
21	MODELLED_UNITS	11	0.24613293	0.79050661	MESOLITHAL
21	MODELLED_UNITS	12	0.28683279	0.77099738	MESOLITHAL
21	MODELLED_UNITS	13	0.24159047	0.75471899	MESOLITHAL
21	MODELLED_UNITS	14	0.3623644	0.76339717	MESOLITHAL
21	MODELLED_UNITS	15	0.41080776	0.84537059	MESOLITHAL
21	MODELLED_UNITS	16	0.42615713	0.81451215	MESOLITHAL
21	MODELLED_UNITS	17	0.41645409	0.77105478	MESOLITHAL
21	MODELLED_UNITS	18	0.35749189	0.76622404	MESOLITHAL
21	MODELLED_UNITS	19	0.44728642	0.89549219	MESOLITHAL
21	MODELLED_UNITS	20	0.34319758	1.01839	MESOLITHAL
21	MODELLED_UNITS	21	0.32111545	0.91720784	MESOLITHAL
21	MODELLED_UNITS	22	0.37585897	1.034321	MESOLITHAL
21	MODELLED_UNITS	23	0.37716534	0.96462811	MESOLITHAL
21	MODELLED_UNITS	24	0.37436222	0.99642181	MESOLITHAL
21	MODELLED_UNITS	25	0.33960956	1.0390257	MESOLITHAL
21	MODELLED_UNITS	26	0.31000045	0.95089975	MESOLITHAL
21	MODELLED_UNITS	27	0.33589143	0.9071476	MESOLITHAL
21	MODELLED_UNITS	28	0.35444782	1.0328844	MESOLITHAL
21	MODELLED_UNITS	29	0.33976831	1.0296357	MESOLITHAL
21	MODELLED_UNITS	30	0.43562749	0.97535992	MICROLITHAL
21	MODELLED_UNITS	31	0.38037543	0.99156485	MICROLITHAL
21	MODELLED_UNITS	32	0.37154443	1.1718274	MICROLITHAL
21	MODELLED_UNITS	33	0.30569592	1.0546852	MICROLITHAL
21	MODELLED_UNITS	34	0.32614768	1.0561465	MICROLITHAL
21	MODELLED_UNITS	35	0.33057561	1.0580359	MICROLITHAL
21	MODELLED_UNITS	36	0.42944364	1.1759796	MICROLITHAL
21	MODELLED_UNITS	37	0.38015284	1.0715867	MICROLITHAL
21	MODELLED_UNITS	38	0.34945826	1.0899081	MICROLITHAL
21	MODELLED_UNITS	39	0.36786709	1.5401648	MICROLITHAL
21	MODELLED_UNITS	40	0.41227104	1.226073	MICROLITHAL
21	MODELLED_UNITS	41	0.39588475	1.437645	MICROLITHAL
21	MODELLED_UNITS	42	0.48029578	1.4741726	MICROLITHAL
21	MODELLED_UNITS	43	0.46780217	1.2497914	MICROLITHAL
21	MODELLED_UNITS	44	0.49154179	1.3726727	MICROLITHAL
21	MODELLED_UNITS	45	0.56078842	1.4014319	MICROLITHAL
21	MODELLED_UNITS	46	0.45425325	1.2605508	MICROLITHAL
21	MODELLED_UNITS	47	0.49021544	1.3083444	MICROLITHAL
21	MODELLED_UNITS	48	0.45363142	1.5160865	MICROLITHAL
21	MODELLED_UNITS	49	0.45331962	1.4866984	MICROLITHAL
21	MODELLED_UNITS	50	0.48233736	1.2971517	MICROLITHAL
22	MODELLED_UNITS	1	0.21220874	0.22157227	MACROLITHAL
22	MODELLED_UNITS	2	0.27360969	0.43688206	MESOLITHAL
22	MODELLED_UNITS	3	0.29558648	0.41758772	MESOLITHAL
22	MODELLED_UNITS	4	0.21448503	0.43292645	MESOLITHAL
22	MODELLED_UNITS	5	0.25139902	0.37332564	MESOLITHAL
22	MODELLED_UNITS	6	0.1866049	0.46475163	MESOLITHAL
22	MODELLED_UNITS	7	0.29183837	0.55113684	MESOLITHAL
22	MODELLED_UNITS	8	0.36194847	0.56871883	MESOLITHAL
22	MODELLED_UNITS	9	0.40849832	0.45939136	MESOLITHAL
22	MODELLED_UNITS	10	0.32969577	0.51303817	MESOLITHAL
22	MODELLED_UNITS	11	0.32452782	0.57122515	MESOLITHAL
22	MODELLED_UNITS	12	0.39120864	0.47420881	MESOLITHAL
22	MODELLED_UNITS	13	0.39227043	0.52242141	MESOLITHAL
22	MODELLED_UNITS	14	0.36741581	0.50790194	MESOLITHAL
22	MODELLED_UNITS	15	0.36133434	0.57164471	MESOLITHAL
22	MODELLED_UNITS	16	0.40270455	0.59147957	MESOLITHAL
22	MODELLED_UNITS	17	0.37173932	0.50697908	MESOLITHAL
22	MODELLED_UNITS	18	0.41630949	0.50864369	MESOLITHAL
22	MODELLED_UNITS	19	0.41008088	0.49229141	MESOLITHAL
22	MODELLED_UNITS	20	0.39344328	0.57143728	MESOLITHAL
22	MODELLED_UNITS	21	0.37838954	0.542988	MICROLITHAL
22	MODELLED_UNITS	22	0.41473401	0.49092387	MICROLITHAL
